a state in which things are improving; the result of developing (as in the early part of a game of chess)	after he saw the latest development he changed his mind and became a supporter	5	development	any specific behavior	they avoided all recreational activity	4	activity	0
a state in which things are improving; the result of developing (as in the early part of a game of chess)	in chess your should take care of your development before moving your queen	8	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
a state in which things are improving; the result of developing (as in the early part of a game of chess)	in chess your should take care of your development before moving your queen	8	development	an event that occurs when something passes from one state or phase to another	this storm is certainly a change for the worse	5	change	0
a state in which things are improving; the result of developing (as in the early part of a game of chess)	after he saw the latest development he changed his mind and became a supporter	5	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
a state in which things are improving; the result of developing (as in the early part of a game of chess)	after he saw the latest development he changed his mind and became a supporter	5	development	an event that occurs when something passes from one state or phase to another	the change was intended to increase sales	1	change	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	the act of improving something	their improvements increased the value of the property	1	improvement	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	any specific behavior	they avoided all recreational activity	4	activity	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	a condition superior to an earlier condition	the new school represents a great improvement	6	improvement	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	an event that occurs when something passes from one state or phase to another	this storm is certainly a change for the worse	5	change	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	an event that occurs when something passes from one state or phase to another	the change was intended to increase sales	1	change	0
a district that has been developed to serve some purpose	such land is practical for small park developments	7	development	the act of using	he warned against the use of narcotic drugs	4	use	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	any specific behavior	they avoided all recreational activity	4	activity	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	the act of improving something	their improvements increased the value of the property	1	improvement	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	a condition superior to an earlier condition	the new school represents a great improvement	6	improvement	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	the act of using	he warned against the use of narcotic drugs	4	use	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	the act of improving something	their improvements increased the value of the property	1	improvement	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	the act of using	he warned against the use of narcotic drugs	4	use	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
a recent event that has some relevance for the present situation	what a revolting development !	3	development	any specific behavior	they avoided all recreational activity	4	activity	0
a recent event that has some relevance for the present situation	recent developments in iraq	1	development	a condition superior to an earlier condition	the new school represents a great improvement	6	improvement	0
act of improving by expanding or enlarging or refining	he congratulated them on their development of a plan to meet the emergency	5	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
act of improving by expanding or enlarging or refining	they funded research and development	4	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
act of improving by expanding or enlarging or refining	he congratulated them on their development of a plan to meet the emergency	5	development	the act of using	he warned against the use of narcotic drugs	4	use	0
act of improving by expanding or enlarging or refining	they funded research and development	4	development	any specific behavior	they avoided all recreational activity	4	activity	0
act of improving by expanding or enlarging or refining	they funded research and development	4	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
act of improving by expanding or enlarging or refining	he congratulated them on their development of a plan to meet the emergency	5	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
act of improving by expanding or enlarging or refining	he congratulated them on their development of a plan to meet the emergency	5	development	any specific behavior	they avoided all recreational activity	4	activity	0
act of improving by expanding or enlarging or refining	they funded research and development	4	development	the act of using	he warned against the use of narcotic drugs	4	use	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	an event that occurs when something passes from one state or phase to another	the change was intended to increase sales	1	change	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	an event that occurs when something passes from one state or phase to another	this storm is certainly a change for the worse	5	change	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	the act of improving something	their improvements increased the value of the property	1	improvement	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	a large indefinite location on the surface of the Earth	penguins inhabit the polar regions	4	region	0
the act of making some area of land or water more profitable or productive or useful	the development of alaskan resources	1	development	a condition superior to an earlier condition	the new school represents a great improvement	6	improvement	0
a rule or condition that limits freedom	legal restraints	1	restraint	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	the activity of managing or exerting control over something	the control of the mob by the police was admirable	1	control	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	any specific behavior	they avoided all recreational activity	4	activity	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	the trait of being well behaved	he insisted on discipline among the troops	3	discipline	0
a rule or condition that limits freedom	legal restraints	1	restraint	the trait of being well behaved	he insisted on discipline among the troops	3	discipline	0
a rule or condition that limits freedom	legal restraints	1	restraint	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	the state of being confined	he was held in confinement	4	confinement	0
a rule or condition that limits freedom	legal restraints	1	restraint	the state of being confined	he was held in confinement	4	confinement	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
a rule or condition that limits freedom	legal restraints	1	restraint	any specific behavior	they avoided all recreational activity	4	activity	0
a rule or condition that limits freedom	legal restraints	1	restraint	the activity of managing or exerting control over something	the control of the mob by the police was admirable	1	control	0
a rule or condition that limits freedom	restraints imposed on imports	0	restraint	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	a principle that limits the extent of something	i am willing to accept certain restrictions on my movements	6	restriction	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	the trait of being well behaved	he insisted on discipline among the troops	3	discipline	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	a principle or condition that customarily governs behavior	it was his rule to take a walk before breakfast	3	rule	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	the state of being confined	he was held in confinement	4	confinement	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	the activity of managing or exerting control over something	the control of the mob by the police was admirable	1	control	0
a device that retards something's motion	the car did not have proper restraints fitted	6	restraint	any specific behavior	they avoided all recreational activity	4	activity	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	the state of being confined	he was held in confinement	4	confinement	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	the trait of being well behaved	he insisted on discipline among the troops	3	discipline	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	a principle or condition that customarily governs behavior	it was his rule to take a walk before breakfast	3	rule	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	a principle that limits the extent of something	i am willing to accept certain restrictions on my movements	6	restriction	0
the act of controlling by restraining someone or something	the unlawful restraint of trade	2	restraint	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	a principle or condition that customarily governs behavior	it was his rule to take a walk before breakfast	3	rule	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	the state of being confined	he was held in confinement	4	confinement	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	any specific behavior	they avoided all recreational activity	4	activity	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	the activity of managing or exerting control over something	the control of the mob by the police was admirable	1	control	0
discipline in personal and social activities	he was a model of polite restraint	6	restraint	a principle that limits the extent of something	i am willing to accept certain restrictions on my movements	6	restriction	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	any specific behavior	they avoided all recreational activity	4	activity	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	a principle that limits the extent of something	i am willing to accept certain restrictions on my movements	6	restriction	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	the activity of managing or exerting control over something	the control of the mob by the police was admirable	1	control	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	a principle or condition that customarily governs behavior	it was his rule to take a walk before breakfast	3	rule	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
the state of being physically constrained	dogs should be kept under restraint	5	restraint	the trait of being well behaved	he insisted on discipline among the troops	3	discipline	0
the day immediately before today	it was in yesterday ' s newspapers	3	yesterday	the time that has elapsed	forget the past	2	past	0
the recent past	yesterday ' s solutions are not good enough	0	yesterday	time for Earth to make a complete rotation on its axis	there are 30 , 000 passengers per day	7	day	0
the recent past	we shared many yesterdays	3	yesterday	time for Earth to make a complete rotation on its axis	two days later they left	1	day	0
the recent past	yesterday ' s solutions are not good enough	0	yesterday	time for Earth to make a complete rotation on its axis	two days later they left	1	day	0
the recent past	yesterday ' s solutions are not good enough	0	yesterday	time for Earth to make a complete rotation on its axis	they put on two performances every day	6	day	0
the recent past	we shared many yesterdays	3	yesterday	time for Earth to make a complete rotation on its axis	they put on two performances every day	6	day	0
the recent past	we shared many yesterdays	3	yesterday	time for Earth to make a complete rotation on its axis	there are 30 , 000 passengers per day	7	day	0
having important effects or influence	virtue is of more moment than security	4	moment	an indefinite period (usually marked by specific attributes or activities)	the time of year for planting	1	time	0
having important effects or influence	virtue is of more moment than security	4	moment	an indefinite period (usually marked by specific attributes or activities)	he waited a long time	4	time	0
having important effects or influence	virtue is of more moment than security	4	moment	the period of time that is happening now; any continuous stretch of time including the moment of speech	he lives in the present with no thought of tomorrow	4	present	0
having important effects or influence	virtue is of more moment than security	4	moment	the period of time that is happening now; any continuous stretch of time including the moment of speech	that is enough for the present	5	present	0
having important effects or influence	virtue is of more moment than security	4	moment	an indefinite period (usually marked by specific attributes or activities)	he was a great actor in his time	7	time	0
at this time	she is studying at the moment	5	moment	the quality of being significant	do not underestimate the significance of nuclear power	4	significance	0
at this time	she is studying at the moment	5	moment	the quality of being important and worthy of note	the importance of a well - balanced diet	1	importance	0
an indefinitely short time	wait just a moment	3	moment	the period of time that is happening now; any continuous stretch of time including the moment of speech	he lives in the present with no thought of tomorrow	4	present	0
an indefinitely short time	wait just a moment	3	moment	the quality of being important and worthy of note	the importance of a well - balanced diet	1	importance	0
an indefinitely short time	wait just a moment	3	moment	the quality of being significant	do not underestimate the significance of nuclear power	4	significance	0
an indefinitely short time	wait just a moment	3	moment	the period of time that is happening now; any continuous stretch of time including the moment of speech	that is enough for the present	5	present	0
a human body (usually including the clothing)	a weapon was hidden on his person	6	person	a collection of things sharing a common attribute	there are two classes of detergents	3	class	0
a grammatical category used in the classification of pronouns, possessive determiners, and verb forms according to whether they indicate the speaker, the addressee, or a third party	stop talking about yourself in the third person	7	person	the entire structure of an organism (an animal, plant, or human being)	he felt as if his whole body were on fire	6	body	0
a sharp side formed by the intersection of two surfaces of an object	he rounded the edges of the box	3	edge	the quality of being important and worthy of note	the importance of a well - balanced diet	1	importance	0
a sharp side formed by the intersection of two surfaces of an object	he rounded the edges of the box	3	edge	the quality of having a superior or more favorable position	the experience gave him the advantage over me	5	advantage	0
a sharp side formed by the intersection of two surfaces of an object	he rounded the edges of the box	3	edge	pressing importance requiring speedy action	the urgency of his need	1	urgency	0
the attribute of urgency in tone of voice	his voice had an edge to it	4	edge	an extended outer surface of an object	he turned the box over to examine the bottom side	9	side	0
the attribute of urgency in tone of voice	his voice had an edge to it	4	edge	the outer boundary of an artifact or a material layer constituting or resembling such a boundary	there is a special cleaner for these surfaces	7	surface	0
the attribute of urgency in tone of voice	his voice had an edge to it	4	edge	the outer boundary of an artifact or a material layer constituting or resembling such a boundary	the cloth had a pattern of red dots on a white surface	11	surface	0
the attribute of urgency in tone of voice	his voice had an edge to it	4	edge	an extended outer surface of an object	they painted all four sides of the house	4	side	0
the attribute of urgency in tone of voice	his voice had an edge to it	4	edge	the quality of having a superior or more favorable position	the experience gave him the advantage over me	5	advantage	0
a slight competitive advantage	he had an edge on the competition	3	edge	an extended outer surface of an object	they painted all four sides of the house	4	side	0
a slight competitive advantage	he had an edge on the competition	3	edge	pressing importance requiring speedy action	the urgency of his need	1	urgency	0
a slight competitive advantage	he had an edge on the competition	3	edge	the outer boundary of an artifact or a material layer constituting or resembling such a boundary	the cloth had a pattern of red dots on a white surface	11	surface	0
a slight competitive advantage	he had an edge on the competition	3	edge	an extended outer surface of an object	he turned the box over to examine the bottom side	9	side	0
a slight competitive advantage	he had an edge on the competition	3	edge	the quality of being important and worthy of note	the importance of a well - balanced diet	1	importance	0
a slight competitive advantage	he had an edge on the competition	3	edge	the outer boundary of an artifact or a material layer constituting or resembling such a boundary	there is a special cleaner for these surfaces	7	surface	0
the activity or result of distributing or disposing persons or things properly or methodically	his organization of the work force was very efficient	1	organization	the quality of being characterized by a fixed principle or rate	he was famous for the regularity of his habits	5	regularity	0
the activity or result of distributing or disposing persons or things properly or methodically	his organization of the work force was very efficient	1	organization	the act of managing something	he was given overall management of the program	4	management	0
the activity or result of distributing or disposing persons or things properly or methodically	his organization of the work force was very efficient	1	organization	the complex composition of knowledge as elements and their combinations	his lectures have no structure	4	structure	0
the activity or result of distributing or disposing persons or things properly or methodically	his organization of the work force was very efficient	1	organization	the act of starting something	he was responsible for the beginning of negotiations	5	beginning	0
the act of organizing a business or an activity related to a business	he was brought in to supervise the organization of a new department	7	organization	the act of starting something	he was responsible for the beginning of negotiations	5	beginning	0
the act of organizing a business or an activity related to a business	he was brought in to supervise the organization of a new department	7	organization	the quality of being characterized by a fixed principle or rate	he was famous for the regularity of his habits	5	regularity	0
the act of organizing a business or an activity related to a business	he was brought in to supervise the organization of a new department	7	organization	any specific behavior	they avoided all recreational activity	4	activity	0
the act of organizing a business or an activity related to a business	he was brought in to supervise the organization of a new department	7	organization	the complex composition of knowledge as elements and their combinations	his lectures have no structure	4	structure	0
an organized structure for arranging or classifying	the facts were familiar but it was in the organization of them that he was original	9	organization	the quality of being characterized by a fixed principle or rate	he was famous for the regularity of his habits	5	regularity	0
an organized structure for arranging or classifying	the facts were familiar but it was in the organization of them that he was original	9	organization	the act of managing something	he was given overall management of the program	4	management	0
an organized structure for arranging or classifying	the facts were familiar but it was in the organization of them that he was original	9	organization	any specific behavior	they avoided all recreational activity	4	activity	0
an organized structure for arranging or classifying	the facts were familiar but it was in the organization of them that he was original	9	organization	the act of starting something	he was responsible for the beginning of negotiations	5	beginning	0
the act of forming or establishing something	he still remembers the organization of the club	4	organization	the quality of being characterized by a fixed principle or rate	he was famous for the regularity of his habits	5	regularity	0
the act of forming or establishing something	he still remembers the organization of the club	4	organization	the complex composition of knowledge as elements and their combinations	his lectures have no structure	4	structure	0
the act of forming or establishing something	he still remembers the organization of the club	4	organization	any specific behavior	they avoided all recreational activity	4	activity	0
the act of forming or establishing something	he still remembers the organization of the club	4	organization	the act of managing something	he was given overall management of the program	4	management	0
an ordered manner; orderliness by virtue of being methodical and well organized	his compulsive organization was not an endearing quality	2	organization	any specific behavior	they avoided all recreational activity	4	activity	0
an ordered manner; orderliness by virtue of being methodical and well organized	his compulsive organization was not an endearing quality	2	organization	the act of starting something	he was responsible for the beginning of negotiations	5	beginning	0
an ordered manner; orderliness by virtue of being methodical and well organized	his compulsive organization was not an endearing quality	2	organization	the act of managing something	he was given overall management of the program	4	management	0
an ordered manner; orderliness by virtue of being methodical and well organized	his compulsive organization was not an endearing quality	2	organization	the complex composition of knowledge as elements and their combinations	his lectures have no structure	4	structure	0
the statement (oral or written) of an exchange of promises	they had an agreement that they would not interfere in each other ' s business	3	agreement	established customary state (especially of society)	order ruled in the streets	0	order	0
the statement (oral or written) of an exchange of promises	they had an agreement that they would not interfere in each other ' s business	3	agreement	established customary state (especially of society)	law and order	2	order	0
harmony of people's opinions or actions or characters	the two parties were in agreement	5	agreement	a message that is stated or declared; a communication (oral or written) setting forth particulars or facts etc	according to his statement he was in london on that day	3	statement	0
the state of being silent (as when no one is speaking)	there was a shocked silence	4	silence	a basic or essential attribute shared by all members of a class	a study of the physical properties of atomic particles	5	property	0
the state of being silent (as when no one is speaking)	he gestured for silence	3	silence	a basic or essential attribute shared by all members of a class	a study of the physical properties of atomic particles	5	property	0
the absence of sound	he needed silence in order to sleep	2	silence	the way something is with respect to its main attributes	his state of health	1	state	0
the absence of sound	he needed silence in order to sleep	2	silence	the way something is with respect to its main attributes	in a weak financial state	4	state	0
the absence of sound	he needed silence in order to sleep	2	silence	a state at a particular time	a condition ( or state ) of disrepair	1	condition	0
the absence of sound	he needed silence in order to sleep	2	silence	the way something is with respect to its main attributes	the current state of knowledge	2	state	0
playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color	what suit is trumps ?	1	suit	an article of clothing	garments of the finest silk	0	garment	0
playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color	in bridge you must follow suit	5	suit	an article of clothing	garments of the finest silk	0	garment	0
playing card in any of four sets of 13 cards in a pack; each set has its own symbol and color	a flush is five cards in the same suit	8	suit	an article of clothing	garments of the finest silk	0	garment	0
a set of garments (usually including a jacket and trousers or skirt) for outerwear all of the same fabric and color	they buried him in his best suit	6	suit	one of a set of small pieces of stiff paper marked in various ways and used for playing games or for telling fortunes	he collected cards and traded them with the other boys	2	card	0
a round flat badge displaying information and suitable for pinning onto a garment	they passed out campaign buttons for their candidate	4	button	a mechanism that controls the operation of a machine	i turned the controls over to her	3	control	0
an electrical switch operated by pressing	the elevator was operated by push buttons	6	button	an emblem (a small piece of plastic or cloth or metal) that signifies your status (rank or membership or affiliation etc.)	they checked everyone ' s badge before letting them in	5	badge	0
(military) the act of pulling back (especially an orderly withdrawal of troops)	the pullback is expected to be over 25 , 000 troops	1	pullback	an instrumentality invented for a particular purpose	the device is small enough to wear on your wrist	1	device	0
(military) the act of pulling back (especially an orderly withdrawal of troops)	the pullback is expected to be over 25 , 000 troops	1	pullback	an instrumentality invented for a particular purpose	a device intended to conserve water	1	device	0
a device (as a decorative loop of cord or fabric) for holding or drawing something back	the draperies were drawn to the sides by pullbacks	8	pullback	the act of withdrawing	the withdrawal of french troops from vietnam	1	withdrawal	0
a way of entering or leaving	he took a wrong turn on the access to the bridge	7	access	the act of drawing spatially closer to something	the hunter ' s approach scattered the geese	4	approach	0
a way of entering or leaving	he took a wrong turn on the access to the bridge	7	access	the act of changing location from one place to another	police controlled the motion of the crowd	3	motion	0
the act of approaching or entering	he gained access to the building	2	access	any artifact consisting of a road or path affording passage from one place to another	he said he was looking for the way out	7	way	0
an informal right to something	his claim on her attentions	1	claim	the act of demanding	the kidnapper ' s exorbitant demands for money	5	demand	0
an informal right to something	his claim on her attentions	1	claim	any specific behavior	they avoided all recreational activity	4	activity	0
an established or recognized right	he staked his claim	3	claim	any specific behavior	they avoided all recreational activity	4	activity	0
an established or recognized right	he staked his claim	3	claim	the act of demanding	the kidnapper ' s exorbitant demands for money	5	demand	0
an established or recognized right	a strong legal claim to the property	3	claim	any specific behavior	they avoided all recreational activity	4	activity	0
an established or recognized right	a strong legal claim to the property	3	claim	the act of demanding	the kidnapper ' s exorbitant demands for money	5	demand	0
demand for something as rightful or due	they struck in support of their claim for a shorter work day	6	claim	an abstract idea of that which is due to a person or governmental body by law or tradition or nature; it is something that nobody can take away"	they are endowed by their creator with certain unalienable rights	9	right	0
demand for something as rightful or due	they struck in support of their claim for a shorter work day	6	claim	an abstract idea of that which is due to a person or governmental body by law or tradition or nature; it is something that nobody can take away"	certain rights can never be granted to the government but must be kept in the hands of the people "- eleanor roosevelt	1	right	0
demand for something as rightful or due	they struck in support of their claim for a shorter work day	6	claim	an abstract idea of that which is due to a person or governmental body by law or tradition or nature; it is something that nobody can take away"	a right is not something that somebody gives you	1	right	0
a sound suggestive of a vocal utterance	the noisy voice of the waterfall	2	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
a sound suggestive of a vocal utterance	the noisy voice of the waterfall	2	voice	how a result is obtained or an end is achieved	a means of control	1	means	0
a sound suggestive of a vocal utterance	the incessant voices of the artillery	2	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
a sound suggestive of a vocal utterance	the incessant voices of the artillery	2	voice	how a result is obtained or an end is achieved	a means of control	1	means	0
a sound suggestive of a vocal utterance	the incessant voices of the artillery	2	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
a sound suggestive of a vocal utterance	the incessant voices of the artillery	2	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
a sound suggestive of a vocal utterance	the noisy voice of the waterfall	2	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
a sound suggestive of a vocal utterance	the noisy voice of the waterfall	2	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
the distinctive quality or pitch or condition of a person's speech	a shrill voice sounded behind us	2	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
the distinctive quality or pitch or condition of a person's speech	a shrill voice sounded behind us	2	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
the distinctive quality or pitch or condition of a person's speech	a shrill voice sounded behind us	2	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
the distinctive quality or pitch or condition of a person's speech	a shrill voice sounded behind us	2	voice	how a result is obtained or an end is achieved	a means of control	1	means	0
expressing in coherent verbal form	i gave voice to my feelings	2	voice	the particular auditory effect produced by a given cause	the beautiful sound of music	2	sound	0
expressing in coherent verbal form	i gave voice to my feelings	2	voice	how a result is obtained or an end is achieved	a means of control	1	means	0
expressing in coherent verbal form	i gave voice to my feelings	2	voice	the sudden occurrence of an audible event	the sound awakened them	1	sound	0
expressing in coherent verbal form	i gave voice to my feelings	2	voice	the particular auditory effect produced by a given cause	the sound of rain on the roof	1	sound	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the particular auditory effect produced by a given cause	the beautiful sound of music	2	sound	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the particular auditory effect produced by a given cause	the sound of rain on the roof	1	sound	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the particular auditory effect produced by a given cause	the sound of rain on the roof	1	sound	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the particular auditory effect produced by a given cause	the beautiful sound of music	2	sound	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the sudden occurrence of an audible event	the sound awakened them	1	sound	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the sudden occurrence of an audible event	the sound awakened them	1	sound	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the particular auditory effect produced by a given cause	the sound of rain on the roof	1	sound	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the particular auditory effect produced by a given cause	the beautiful sound of music	2	sound	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the communication (in speech or writing) of your beliefs or opinions	expressions of good will	0	expression	0
a means or agency by which something is expressed or communicated	the times is not the voice of new york	5	voice	the sudden occurrence of an audible event	the sound awakened them	1	sound	0
a means or agency by which something is expressed or communicated	the voice of the law	1	voice	the activity of communicating; the activity of conveying information	they could not act without official communication from moscow	6	communication	0
a means or agency by which something is expressed or communicated	conservatism has many voices	3	voice	the communication (in speech or writing) of your beliefs or opinions	he helped me find verbal expression for my ideas	5	expression	0
a customary way of operation or behavior	it is their practice to give annual raises	3	practice	the act of using	he warned against the use of narcotic drugs	4	use	0
systematic training by multiple repetitions	practice makes perfect	0	practice	the act of using	he warned against the use of narcotic drugs	4	use	0
a justification for something existing or happening	he had no cause to complain	3	cause	any piece of work that is undertaken or attempted	he prepared for great undertakings	4	undertaking	0
a justification for something existing or happening	he had no cause to complain	3	cause	the event consisting of the start of something	the beginning of the war	1	beginning	0
events that provide the generative force that is the origin of something	they are trying to determine the cause of the crash	6	cause	any piece of work that is undertaken or attempted	he prepared for great undertakings	4	undertaking	0
events that provide the generative force that is the origin of something	they are trying to determine the cause of the crash	6	cause	a statement that makes something comprehensible by describing the relevant structure or operation or circumstances etc.	the explanation was very simple	1	explanation	0
a series of actions advancing a principle or tending toward a particular end	they worked in the cause of world peace	4	cause	the event consisting of the start of something	the beginning of the war	1	beginning	0
a series of actions advancing a principle or tending toward a particular end	they worked in the cause of world peace	4	cause	a statement that makes something comprehensible by describing the relevant structure or operation or circumstances etc.	the explanation was very simple	1	explanation	0
any segregated mode of living or working that results from bias or stereotyping	the relative security of the gay ghetto	6	ghetto	a district of a city having some distinguishing character	the latin quarter	2	quarter	0
any segregated mode of living or working that results from bias or stereotyping	no escape from the ghetto of the typing pool	4	ghetto	a district of a city having some distinguishing character	the latin quarter	2	quarter	0
formerly the restricted quarter of many European cities in which Jews were required to live	the warsaw ghetto	2	ghetto	the state or fact of existing	a point of view gradually coming into being	7	being	0
formerly the restricted quarter of many European cities in which Jews were required to live	the warsaw ghetto	2	ghetto	a characteristic state or mode of living	social life	1	life	0
formerly the restricted quarter of many European cities in which Jews were required to live	the warsaw ghetto	2	ghetto	a characteristic state or mode of living	city life	1	life	0
formerly the restricted quarter of many European cities in which Jews were required to live	the warsaw ghetto	2	ghetto	a characteristic state or mode of living	real life	1	life	0
a rhythmic thrusting movement of the legs as in swimming or calisthenics	the swimmer ' s kicking left a wake behind him	4	kicking	a powerful stroke with the fist or a weapon	a blow on the head	1	blow	0
the physical composition of something (especially with respect to the size and shape of the small constituents of a substance)	sand of a fine grain	4	grain	the physical magnitude of something (how big it is)	a wolf is about the size of a large dog	5	size	0
the physical composition of something (especially with respect to the size and shape of the small constituents of a substance)	sand of a fine grain	4	grain	the tangible substance that goes into the makeup of a physical object	coal is a hard black material	5	material	0
